cod;cidade;designacao;arquivo_origem;mes;ano;RCPJ;RCPN;IT;RI;RTD;Notas;Protesto;Emolumentos;Funarpem;Gratuitos;Total;gestor;cargo
1563;ITABORAI;RCPN 04 DISTR;2025_02.pdf;2;2025;0;3.380.686,00;0;0;0.0;225.705;0;348.395;3.253.606,00;4390.0;3.606.391,00;MARCELO POPPE DE FIGUEIREDO FABIAO;Responsável pelo Expediente
1563;ITABORAI;RCPN 04 DISTR;2025_03.pdf;3;2025;0;3.580.458,00;0;0;0.0;265.449;0;612.753;3.228.096,00;5058.0;3.845.907,00;MARCELO POPPE DE FIGUEIREDO FABIAO;Responsável pelo Expediente
1563;ITABORAI;RCPN 04 DISTR;2025_06.pdf;6;2025;0;1.492.051,00;0;0;0.0;227.425;0;448.925;1.266.171,00;4380.0;1.719.476,00;MARCELO POPPE DE FIGUEIREDO FABIAO;Responsável pelo Expediente
1563;ITABORAI;RCPN 04 DISTR;2025_07.pdf;7;2025;0;1.469.676,00;0;0;0.0;141.066;0;388.202;1.219.816,00;2724.0;1.610.742,00;MARCELO POPPE DE FIGUEIREDO FABIAO;Responsável pelo Expediente
1563;ITABORAI;RCPN 04 DISTR;2025_08.pdf;8;2025;0;1.610.189,00;0;0;0.0;226.113;0;551.394;1.280.539,00;4369.0;1.836.302,00;MARCELO POPPE DE FIGUEIREDO FABIAO;Responsável pelo Expediente
1563;ITABORAI;RCPN 04 DISTR;2025_09.pdf;9;2025;0;1.357.797,00;0;0;0.0;2.1129;0;447.788;1.117.347,00;3952.0;1.569.087,00;MARCELO POPPE DE FIGUEIREDO FABIAO;Responsável pelo Expediente
1563;ITABORAI;RCPN 04 DISTR;2025_10.pdf;10;2025;0;1.676.987,00;0;0;0.0;288.943;0;739.401;1.220.953,00;5576.0;196.593;MARCELO POPPE DE FIGUEIREDO FABIAO;Responsável pelo Expediente
1568;ITAGUAI;01 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;786.371;0.0;1.417.033,00;12.834.308,00;14.716.331,00;0.0;321.381;15.037.712,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;9.4029;0.0;2.650.029,00;9.133.683,00;12.483.403,00;0.0;240.599;12.724.002,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;847.896;0.0;2.200.914,00;4.498.947,00;7.403.808,00;0.0;143.949;7.547.757,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;10.2319;0.0;1.694.227,00;708.483;9.610.385,00;0.0;191.862;9.802.247,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;653.379;0.0;1.717.737,00;108.865;13.002.316,00;0.0;2.553;13.257.616,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;887.405;0.0;1.764.168,00;9.976.259,00;12.385.912,00;0.0;2.4192;12.627.832,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;916.238;0.0;1.554.975,00;6.090.229,00;8.398.436,00;0.0;163.006;8.561.442,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;1.020.119,00;0.0;202.465;7.730.846,00;10.572.923,00;0.0;202.692;10.775.615,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;2.627.884,00;0.0;2.922.284,00;8.965.746,00;0;0.0;0.0;14.515.914,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;10.6875;0.0;2.506.119,00;10.988.007,00;0;0.0;0.0;14.562.876,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;11.8577;0.0;2.201.573,00;12.331.564,00;15.425.135,00;0.0;293.772;15.718.907,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1568;ITAGUAI;01 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;1.286.481,00;0.0;1.632.408,00;52.397.206,00;54.240.614,00;0.0;1.075.481,00;55.316.095,00;RAQUEL DE SOUZA PEREIRA CORREIA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2024_09.pdf;9;2024;784.987;0.0;0;72.727.159,00;5.073.997,00;9.128.202,00;0;86.012.305,00;0.0;170.204;87.714.345,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2024_10.pdf;10;2024;593.827;0.0;0;26.959.679,00;1.648.915,00;13.351.754,00;0;4.173.274,00;0.0;821.435;42.554.175,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2024_11.pdf;11;2024;404.934;0.0;0;2.549.279,00;870.846;9.026.216,00;0;35.107.508,00;0.0;687.278;35.794.786,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2024_12.pdf;12;2024;566.671;0.0;0;19.032.801,00;2.295.695,00;1.034.952,00;0;31.617.943,00;0.0;626.744;32.244.687,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_01.pdf;1;2025;929.666;0.0;0;26.660.937,00;1.558.128,00;6.760.293,00;0;352.066;0.0;702.424;35.909.024,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_02.pdf;2;2025;604.686;0.0;0;2.186.884,78;1.722.711,00;15.058.715,00;0;2.314.528,01;0.0;4.621.789,00;2.360.745,90;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_03.pdf;3;2025;795.527;0.0;0;26.802.205,00;3.131.908,00;6.260.023,00;0;36.277.462,00;0.0;712.201;36.989.663,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_06.pdf;6;2025;537.759;0.0;0;25.890.553,00;2.495.014,00;1.004.131,00;0;38.220.273,00;0.0;744.363;38.964.636,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_07.pdf;7;2025;384.826;0.0;0;49.457.468,00;1.565.975,00;13.555.361,00;0;0;0.0;0.0;6.496.363,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_08.pdf;8;2025;566.817;0.0;0;25.414.664,00;1.549.212,00;9.842.814,00;0;0;0.0;0.0;37.373.507,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_09.pdf;9;2025;649.327;0.0;0;31.780.822,00;255.678;13.254.947,00;0;4.732.629,00;0.0;915.586;48.241.876,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1566;ITAGUAI;02 OF DE JUSTICA;2025_10.pdf;10;2025;1.073.012,00;0.0;0;38.132.671,00;1.567.114,00;11.469.118,00;0;51.243.183,00;0.0;998.732;52.241.915,00;RONALDO MOREIRA DE OLIVEIRA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;2.463.535,00;0.0;5.953.747,00;0;8.260.072,00;0.0;1.5721;8.417.282,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;3.075.373,00;0.0;8.797.233,00;0;11.645.576,00;0.0;2.2703;11.872.606,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;1.375.824,00;0.0;6.914.073,00;0;8.133.638,00;0.0;156.259;8.289.897,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;6.239.565,00;0.0;5.739.239,00;0;11.748.869,00;0.0;229.935;11.978.804,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;1.982.781,00;0.0;3.211.107,00;0;5.095.952,00;0.0;97936.0;5.193.888,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;4.515.845,00;0.0;5.824.161,00;0;10.139.619,00;0.0;200.387;10.340.006,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;2.879.564,00;0.0;3.559.005,00;0;6.322.789,00;0.0;1.1578;6.438.569,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;1.770.199,00;0.0;9.913.316,00;0;11.462.122,00;0.0;221.393;11.683.515,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;3.238.955,00;0.0;4.846.476,00;0;0;0.0;0.0;8.085.431,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;2.392.274,00;0.0;4.896.938,00;0;0;0.0;0.0;7.289.212,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;3.512.958,00;0.0;797.229;0;11.272.745,00;0.0;212.503;11.485.248,00;EDUARDO GRACA DE ALMEIDA;Titular
1569;ITAGUAI;03 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;4.362.807,00;0.0;7.313.829,00;0;11.454.803,00;0.0;221.833;11.676.636,00;EDUARDO GRACA DE ALMEIDA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2024_09.pdf;9;2024;0;13.379.538,00;9.6421;0;0.0;0;0;7.558.783,00;6.770.089,00;14876.0;14.343.748,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2024_10.pdf;10;2024;0;14.138.526,00;1.129.695,00;0;0.0;0;0;9.000.434,00;6.245.689,00;22098.0;15.268.221,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2024_11.pdf;11;2024;0;13.144.098,00;8.5701;0;0.0;0;0;7.093.895,00;6.890.449,00;16764.0;14.001.108,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2024_12.pdf;12;2024;0;12.836.593,00;895.965;0;0.0;0;0;762.372;6.091.312,00;17526.0;13.732.558,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_01.pdf;1;2025;0;1.211.933,00;8.1576;0;0.0;0;0;6.573.419,00;6.345.711,00;15960.0;1.293.509,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_02.pdf;2;2025;0;9.685.946,00;1.095.411,00;0;0.0;0;0;7.018.916,00;374.101;21431.0;10.781.357,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_03.pdf;3;2025;0;1.020.454,00;1.304.178,00;0;0.0;0;0;6.879.675,00;4.603.505,00;25538.0;11.508.718,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_06.pdf;6;2025;0;12.456.282,00;978.588;0;0.0;0;0;7.165.833,00;6.249.861,00;19176.0;1.343.487,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_07.pdf;7;2025;0;14.318.943,00;1.217.027,00;0;0.0;0;0;8.583.391,00;6.928.731,00;23848.0;1.553.597,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_08.pdf;8;2025;0;15.678.674,00;1.223.235,00;0;0.0;0;0;9.469.043,00;7.408.896,00;23970.0;16.901.909,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_09.pdf;9;2025;0;16.253.883,00;1.021.761,00;0;0.0;0;0;957.869;7.676.932,00;20022.0;17.275.644,00;MARCIA LYGIA DE OLIVEIRA;Titular
1040;ITAGUAI;RCPN 01 DISTR;2025_10.pdf;10;2025;0;15.514.177,00;1.714.504,00;0;0.0;0;0;10.621.265,00;657.382;33596.0;17.228.681,00;MARCIA LYGIA DE OLIVEIRA;Titular
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2024_09.pdf;9;2024;92.748;1.316.587,00;50.924;193.708;484.304;1.320.283,00;4.1686;3.058.397,00;768.652;48365.0;3.875.414,00;CLAUDIA MARCIA DE CASTRO JOY;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2024_10.pdf;10;2024;46.374;1.966.893,00;38.193;2.140.288,00;35140.0;1.503.355,00;588.993;4.838.865,00;1.396.965,00;83406.0;6.319.236,00;CLAUDIA MARCIA DE CASTRO JOY;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2024_11.pdf;11;2024;127.815;2.037.972,00;165.503;1.494.927,00;35458.0;984.123;500.988;3.758.068,00;1.527.944,00;60774.0;5.346.786,00;CLAUDIA MARCIA DE CASTRO JOY;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2024_12.pdf;12;2024;270.332;130.518;106.061;1.574.551,00;0.0;1.516.261,00;4.5591;4.234.448,00;920.153;73694.0;5.228.295,00;CLAUDIA MARCIA DE CASTRO JOY;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_01.pdf;1;2025;288.977;2.054.822,00;40.788;2.121.988,00;78815.0;758.392;484.389;4.270.858,00;1.484.339,00;72974.0;5.828.171,00;CLAUDIA MARCIA DE CASTRO JOY;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_02.pdf;2;2025;0;989.525;163.152;3.357.252,00;0.0;2.733.916,00;223.293;6.823.131,00;519.298;124.709;7.467.138,00;CLAUDIA MARCIA DE CASTRO JOY;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_03.pdf;3;2025;136.319;2.159.462,00;114.236;2.418.729,00;652.414;1.955.044,00;328.378;6.245.391,00;1.410.953,00;108.238;7.764.582,00;CLAUDIA MARCIA DE CASTRO JOY;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_06.pdf;6;2025;221.873;1.650.583,00;460.512;3.230.864,00;0.0;1.390.211,00;418.361;6.348.639,00;912.562;111.203;7.372.404,00;JOSE GUILHERME SOARES FILHO;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_07.pdf;7;2025;45.127;1.960.738,00;244.647;2.283.208,00;941.714;1.034.495,00;273.033;5.525.904,00;1.163.751,00;93307.0;6.782.962,00;JOSE GUILHERME SOARES FILHO;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_08.pdf;8;2025;65.183;2.159.439,00;158.301;2.706.927,00;0.0;1.862.694,00;258.865;0;0.0;0.0;7.211.409,00;JOSE GUILHERME SOARES FILHO;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_09.pdf;9;2025;1.7048;2.569.314,00;330.993;1.967.438,00;263.338;554.791;373.133;475.995;1.398.673,00;70864.0;6.229.487,00;JOSE GUILHERME SOARES FILHO;Responsável pelo Expediente
2360;ITALVA;OFICIO UNICO CARDOSO MOREIRA;2025_10.pdf;10;2025;96.52;2.054.056,00;129.519;2.793.875,00;48945.0;861.018;455.038;4.909.427,00;1.444.605,00;84939.0;6.438.971,00;JOSE GUILHERME SOARES FILHO;Responsável pelo Expediente
2361;ITALVA;OFICIO UNICO ITALVA;2024_09.pdf;9;2024;87.095;2.006.802,00;38.193;1.883.634,00;0.0;1.826.087,00;934.458;5.669.656,00;1.014.315,00;92298.0;6.776.269,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2024_10.pdf;10;2024;46.375;1.661.228,00;114.579;2.840.765,00;22396.0;831.706;1.452.913,00;6.079.095,00;789.769;101.098;6.969.962,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2024_11.pdf;11;2024;85.963;1.658.012,00;38.193;202.592;0.0;1.331.432,00;5.7325;4.468.582,00;1.166.057,00;78131.0;571.277;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2024_12.pdf;12;2024;100.669;1.532.445,00;76.386;2.073.531,00;14306.0;1.599.989,00;853.259;5.349.313,00;8.1216;89112.0;6.250.585,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_01.pdf;1;2025;187.506;1.621.631,00;66.65;142.112;135.984;923.329;690.625;2.733.438,00;994.188;40211.0;3.767.837,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_02.pdf;2;2025;193.958;1.235.341,00;1.0664;1.322.546,00;0.0;901.883;263.608;3.542.813,00;4.2916;52003.0;4.023.976,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_03.pdf;3;2025;191.142;1.462.454,00;13.33;3.239.696,00;61419.0;1.514.174,00;201.969;582.571;756.883;101.591;6.684.184,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_06.pdf;6;2025;0;2.026.762,00;122.364;6.750.788,00;0.0;1.255.709,00;3.5314;9.307.204,00;10.362;165.359;10.508.763,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_07.pdf;7;2025;176.242;1.875.768,00;67.98;5.191.728,00;31086.0;1.193.964,00;671.468;8.161.934,00;903.321;142.981;9.208.236,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_08.pdf;8;2025;159.696;1.735.653,00;298.846;2.096.497,00;0.0;949.674;436.092;4.733.743,00;867.384;75331.0;5.676.458,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_09.pdf;9;2025;51.394;1.859.646,00;190.344;1.898.317,00;0.0;1.470.727,00;474.593;4.896.983,00;969.568;78470.0;5.945.021,00;HUMBERTO TALLARICO MARTIN;Titular
2361;ITALVA;OFICIO UNICO ITALVA;2025_10.pdf;10;2025;51.394;2.272.939,00;122.364;2.771.667,00;84231.0;1.198.967,00;728.885;6.072.299,00;10.6171;96438.0;7.230.447,00;HUMBERTO TALLARICO MARTIN;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2024_09.pdf;9;2024;76.553;0.0;0;1.073.783,00;0.0;11.7303;377.014;2.648.408,00;0.0;51972.0;270.038;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2024_10.pdf;10;2024;2.036;0.0;0;867.308;22396.0;888.497;10.4347;2.967.222,00;0.0;58049.0;3.025.271,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2024_11.pdf;11;2024;59.949;0.0;0;1.326.354,00;435.365;1.978.196,00;1.029.114,00;4.736.622,00;0.0;92356.0;4.828.978,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2024_12.pdf;12;2024;235.271;0.0;0;667.061;22396.0;1.854.386,00;711.453;3.423.408,00;0.0;67159.0;3.490.567,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_01.pdf;1;2025;584.023;0.0;0;401.821;70347.0;2.943.957,00;1.051.546,00;4.953.629,00;0.0;98065.0;5.051.694,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_02.pdf;2;2025;33.161;0.0;0;402.969;483.853;192.754;5.0367;3.286.362,00;0.0;64831.0;3.351.193,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_03.pdf;3;2025;150.973;0.0;0;376.933;333.508;1.436.436,00;937.019;3.171.879,00;0.0;62990.0;3.234.869,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_06.pdf;6;2025;161.705;0.0;0;11.9653;110.955;2.930.864,00;595.247;4.898.822,00;0.0;96479.0;4.995.301,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_07.pdf;7;2025;196.804;0.0;0;422.324;74457.0;1.404.583,00;803.588;0;0.0;0.0;2.901.756,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_08.pdf;8;2025;105.297;0.0;0;9.5627;42499.0;1.390.492,00;841.087;0;0.0;0.0;3.335.645,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_09.pdf;9;2025;140.396;0.0;0;1.153.219,00;61804.0;182.902;12.5816;4.358.538,00;0.0;84061.0;4.442.599,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1245;ITAOCARA;01 OF DE JUSTICA;2025_10.pdf;10;2025;105.297;0.0;0;1.656.269,00;0.0;1.156.582,00;1.725.163,00;4.553.144,00;0.0;90167.0;4.643.311,00;ROGERIO MARQUES SEQUEIRA COSTA;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;2.486.128,00;0.0;2.345.345,00;0;4.737.115,00;0.0;94358.0;4.831.473,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;6.800.778,00;0.0;471.295;0;11.288.664,00;0.0;225.064;11.513.728,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;355.959;0.0;4.178.768,00;0;7.587.116,00;0.0;151.242;7.738.358,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;10.660.303,00;0.0;12.714.583,00;0;22.917.032,00;0.0;457.854;23.374.886,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;1.826.174,00;0.0;1.700.406,00;0;3.457.722,00;0.0;68858.0;352.658;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;5.855.743,00;0.0;6.194.598,00;0;11.814.488,00;0.0;235.853;12.050.341,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;6.066.472,00;0.0;627.157;0;12.099.364,00;0.0;238.678;12.338.042,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;6.442.314,00;0.0;4.715.468,00;0;1.093.967,00;0.0;218.112;11.157.782,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;7.357.836,00;0.0;5.249.587,00;0;0;0.0;0.0;12.607.423,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;414.852;0.0;6.549.752,00;0;0;0.0;0.0;10.698.272,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;8.885.232,00;0.0;7.138.002,00;0;15.709.707,00;0.0;313.527;16.023.234,00;JAQUES RUBINSZTAJN;Titular
1246;ITAOCARA;02 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;3.932.745,00;0.0;4.162.327,00;0;7.936.879,00;0.0;158.193;8.095.072,00;JAQUES RUBINSZTAJN;Titular
1036;ITAOCARA;RCPN 01 DISTR;2024_09.pdf;9;2024;0;2.996.035,00;324.625;0;0.0;0;0;1.417.964,00;1.896.346,00;6350.0;332.066;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2024_10.pdf;10;2024;0;3.064.139,00;3.3761;0;0.0;0;0;1.842.804,00;1.552.341,00;6604.0;3.401.749,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2024_11.pdf;11;2024;0;3.179.992,00;3.6358;0;0.0;0;0;1.992.733,00;1.543.727,00;7112.0;3.543.572,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2024_12.pdf;12;2024;0;3.076.049,00;3.6358;0;0.0;0;0;1.773.351,00;1.659.166,00;7112.0;3.439.629,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_01.pdf;1;2025;0;3.098.657,00;217.536;0;0.0;0;0;1.674.487,00;163.745;4256.0;3.316.193,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_02.pdf;2;2025;0;2.255.867,00;54.384;0;0.0;0;0;1.334.636,00;974.551;1064.0;2.310.251,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_03.pdf;3;2025;0;2.398.936,00;269.454;0;0.0;0;0;1.297.585,00;1.365.527,00;5278.0;266.839;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_06.pdf;6;2025;0;2.723.418,00;244.647;0;0.0;0;0;1.413.905,00;1.549.366,00;4794.0;2.968.065,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_07.pdf;7;2025;0;319.728;2.8782;0;0.0;0;0;1.894.076,00;1.585.384,00;5640.0;34.851;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_08.pdf;8;2025;0;3.709.017,00;2.8782;0;0.0;0;0;2.173.882,00;1.817.315,00;5640.0;3.996.837,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_09.pdf;9;2025;0;3.998.579,00;1.4391;0;0.0;0;0;2.060.879,00;207.879;2820.0;4.142.489,00;ISABELLA RODRIGUEZ LEMA;Titular
1036;ITAOCARA;RCPN 01 DISTR;2025_10.pdf;10;2025;0;3.727.776,00;281.612;0;0.0;0;0;1.993.093,00;2.010.777,00;5518.0;4.009.388,00;ISABELLA RODRIGUEZ LEMA;Titular
